ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier,source_field,source_code,Condition Status,Document status,Object Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
b7fdabf9-7b1b-53f9-a213-70e3f0de8151,tg:rubgr:4740_#1,e22_Archives,1,isad:rub:3050,"dlod={""name"":""35: Varia (AFG_128)"",""ark"":""ark:/86530/x0/cdeede11-a050-56c9-b292-e75e0ea3594a"",""uri"":""/repositories/13/archival_objects/326352"",""id"":""isad:rub:3050"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""35: Varia (AFG_128)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/cdeede11-a050-56c9-b292-e75e0ea3594a,,,,,,,,,,,,
b7fdabf9-7b1b-53f9-a213-70e3f0de8151,tg:rubgr:4740_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
b7fdabf9-7b1b-53f9-a213-70e3f0de8151,tg:rubgr:4740_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1955,permission required
b80c0212-29de-5426-90b5-6d8ed9b322cd,tg:rubgr:46_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:46_#1,https://data.rubenianum.be//ark:/86530/b80c0212-29de-5426-90b5-6d8ed9b322cd,,
b80c0212-29de-5426-90b5-6d8ed9b322cd,tg:rubgr:46_#1,e22_Archives,1,isad:rub:2930,"dlod={""name"":""Map 1 (AFG_001)"",""ark"":""ark:/86530/x0/232883ae-1d65-5082-8020-8f39afe8e5a5"",""uri"":""/repositories/13/archival_objects/313512"",""id"":""isad:rub:2930"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""I: Early Landscapes / Tiberias / Sower""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_001)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/232883ae-1d65-5082-8020-8f39afe8e5a5,,,,,,,,,,,,
b80c0212-29de-5426-90b5-6d8ed9b322cd,tg:rubgr:46_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
b80c0212-29de-5426-90b5-6d8ed9b322cd,tg:rubgr:46_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1955,permission required
b814f77c-259b-5c14-8d29-868a72ee927b,tg:rubgr:2353_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:2353_#1,https://data.rubenianum.be//ark:/86530/b814f77c-259b-5c14-8d29-868a72ee927b,,
b814f77c-259b-5c14-8d29-868a72ee927b,tg:rubgr:2353_#1,e22_Archives,1,isad:rub:3007,"dlod={""name"":""Map 7 (AFG_077)"",""ark"":""ark:/86530/x0/157977de-3c0a-5950-88b1-81e60dc670ea"",""uri"":""/repositories/13/archival_objects/321751"",""id"":""isad:rub:3007"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XV: Jan Brueghel / P.B. II / Artists related to J.B. / as well as Jan van Kessel / Doubtful attributions to P.B. I""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 7 (AFG_077)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/157977de-3c0a-5950-88b1-81e60dc670ea,,,,,,,,,,,,
b814f77c-259b-5c14-8d29-868a72ee927b,tg:rubgr:2353_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvpk,,,picture postcards,,,,,,,
b814f77c-259b-5c14-8d29-868a72ee927b,tg:rubgr:2353_#1,e73_CreationTimeSpans,,,,,default_restriction,,,,,,,,,,,permission required
b8b013ac-c0c6-55ab-a448-f71828868048,tg:rubgr:4911_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4911_#1,https://data.rubenianum.be//ark:/86530/b8b013ac-c0c6-55ab-a448-f71828868048,,
b8b013ac-c0c6-55ab-a448-f71828868048,tg:rubgr:4911_#1,e22_Archives,1,isad:rub:3058,"dlod={""name"":""43: Varia (AFG_136)"",""ark"":""ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580"",""uri"":""/repositories/13/archival_objects/327208"",""id"":""isad:rub:3058"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""43: Varia (AFG_136)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e65a2a38-2051-5bef-ad42-00846b79e580,,,,,,,,,,,,
b8b013ac-c0c6-55ab-a448-f71828868048,tg:rubgr:4911_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
b8b013ac-c0c6-55ab-a448-f71828868048,tg:rubgr:4911_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1956,permission required
b8d68d0d-c759-5b43-b087-b1ce23825665,tg:rubgr:2593_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:2593_#1,https://data.rubenianum.be//ark:/86530/b8d68d0d-c759-5b43-b087-b1ce23825665,,
b8d68d0d-c759-5b43-b087-b1ce23825665,tg:rubgr:2593_#1,e22_Archives,1,isad:rub:3014,"dlod={""name"":""Map 1 (AFG_084)"",""ark"":""ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667"",""uri"":""/repositories/13/archival_objects/322500"",""id"":""isad:rub:3014"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XVII: Drawings""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_084)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/20e08b90-dd19-5c55-bba5-7d0a54353667,,,,,,,,,,,,
b8d68d0d-c759-5b43-b087-b1ce23825665,tg:rubgr:2593_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
b8d68d0d-c759-5b43-b087-b1ce23825665,tg:rubgr:2593_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1953,permission required
b8eef0d1-50a1-540a-850a-816d40e47926,tg:rubgr:4252_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4252_#1,https://data.rubenianum.be//ark:/86530/b8eef0d1-50a1-540a-850a-816d40e47926,,
b8eef0d1-50a1-540a-850a-816d40e47926,tg:rubgr:4252_#1,e22_Archives,1,isad:rub:3032,"dlod={""name"":""18: Notes \u0026 Printed Material (AFG_111)"",""ark"":""ark:/86530/x0/eb215666-ab81-548b-b571-aea6154499a0"",""uri"":""/repositories/13/archival_objects/324426"",""id"":""isad:rub:3032"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""18: Notes \u0026 Printed Material (AFG_111)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/eb215666-ab81-548b-b571-aea6154499a0,,,,,,,,,,,,
b8eef0d1-50a1-540a-850a-816d40e47926,tg:rubgr:4252_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
b8eef0d1-50a1-540a-850a-816d40e47926,tg:rubgr:4252_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1967,permission required
b97a8268-6813-56f8-8a48-89514429ac01,tg:rubgr:558_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:558_#1,https://data.rubenianum.be//ark:/86530/b97a8268-6813-56f8-8a48-89514429ac01,,
b97a8268-6813-56f8-8a48-89514429ac01,tg:rubgr:558_#1,e22_Archives,1,isad:rub:2941,"dlod={""name"":""Map 1 (AFG_011)"",""ark"":""ark:/86530/x0/b397447c-8770-536c-aeec-58bab2d5c771"",""uri"":""/repositories/13/archival_objects/314689"",""id"":""isad:rub:2941"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""V: Resurrection / Death of Virgin / Monkeys / Suicide of Saul / Flight into Egypt""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_011)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b397447c-8770-536c-aeec-58bab2d5c771,,,,,,,,,,,,
b97a8268-6813-56f8-8a48-89514429ac01,tg:rubgr:558_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
b97a8268-6813-56f8-8a48-89514429ac01,tg:rubgr:558_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1956,permission required
b984c5c6-2d9a-5437-a1ae-d660498e70be,tg:rubgr:145_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:145_#1,https://data.rubenianum.be//ark:/86530/b984c5c6-2d9a-5437-a1ae-d660498e70be,,
b984c5c6-2d9a-5437-a1ae-d660498e70be,tg:rubgr:145_#1,e22_Archives,1,isad:rub:2933,"dlod={""name"":""Map 1 (AFG_003)"",""ark"":""ark:/86530/x0/198948e1-0623-5404-9a6f-d2e0aeec0bbe"",""uri"":""/repositories/13/archival_objects/313833"",""id"":""isad:rub:2933"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""II: Icarus / Adoration""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_003)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/198948e1-0623-5404-9a6f-d2e0aeec0bbe,,,,,,,,,,,,
b984c5c6-2d9a-5437-a1ae-d660498e70be,tg:rubgr:145_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
b984c5c6-2d9a-5437-a1ae-d660498e70be,tg:rubgr:145_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1954,permission required
b9b07269-6596-5257-a267-57597319bf3d,tg:rubgr:4217_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4217_#1,https://data.rubenianum.be//ark:/86530/b9b07269-6596-5257-a267-57597319bf3d,,
b9b07269-6596-5257-a267-57597319bf3d,tg:rubgr:4217_#1,e22_Archives,1,isad:rub:3032,"dlod={""name"":""18: Notes \u0026 Printed Material (AFG_111)"",""ark"":""ark:/86530/x0/eb215666-ab81-548b-b571-aea6154499a0"",""uri"":""/repositories/13/archival_objects/324426"",""id"":""isad:rub:3032"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""18: Notes \u0026 Printed Material (AFG_111)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/eb215666-ab81-548b-b571-aea6154499a0,,,,,,,,,,,,
b9b07269-6596-5257-a267-57597319bf3d,tg:rubgr:4217_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
b9b07269-6596-5257-a267-57597319bf3d,tg:rubgr:4217_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1965,permission required
ba33ab97-9284-518d-80f3-e0c9606bee3a,tg:rubgr:5289_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:5289_#1,https://data.rubenianum.be//ark:/86530/ba33ab97-9284-518d-80f3-e0c9606bee3a,,
ba33ab97-9284-518d-80f3-e0c9606bee3a,tg:rubgr:5289_#1,e22_Archives,1,isad:rub:3068,"dlod={""name"":""53: Problems - Berlin Exhibition 1975 (AFG_145)"",""ark"":""ark:/86530/x0/e6ea8d4c-b3f2-5e25-ac08-2b663a196a75"",""uri"":""/repositories/13/archival_objects/328278"",""id"":""isad:rub:3068"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""53: Problems - Berlin Exhibition 1975 (AFG_145)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e6ea8d4c-b3f2-5e25-ac08-2b663a196a75,,,,,,,,,,,,
ba33ab97-9284-518d-80f3-e0c9606bee3a,tg:rubgr:5289_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
ba33ab97-9284-518d-80f3-e0c9606bee3a,tg:rubgr:5289_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1975,permission required
ba340d12-d83e-5f2b-8cc5-0c9e82ee8778,tg:rubgr:2146_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:2146_#1,https://data.rubenianum.be//ark:/86530/ba340d12-d83e-5f2b-8cc5-0c9e82ee8778,,
ba340d12-d83e-5f2b-8cc5-0c9e82ee8778,tg:rubgr:2146_#1,e22_Archives,1,isad:rub:2989,"dlod={""name"":""Map 0 (AFG_059)"",""ark"":""ark:/86530/x0/c9e35a33-ce74-5e53-bda5-5b273eb52d0d"",""uri"":""/repositories/13/archival_objects/319825"",""id"":""isad:rub:2989"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIV: Doubtful and Wrong attributions""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 0 (AFG_059)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c9e35a33-ce74-5e53-bda5-5b273eb52d0d,,,,,,,,,,,,
ba340d12-d83e-5f2b-8cc5-0c9e82ee8778,tg:rubgr:2146_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvpk,,,picture postcards,,,,,,,
ba340d12-d83e-5f2b-8cc5-0c9e82ee8778,tg:rubgr:2146_#1,e73_CreationTimeSpans,,,,,default_restriction,,,,,,,,,,,permission required
ba5115bc-50b8-5649-bef6-443db7a533bc,tg:rubgr:577_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:577_#1,https://data.rubenianum.be//ark:/86530/ba5115bc-50b8-5649-bef6-443db7a533bc,,
ba5115bc-50b8-5649-bef6-443db7a533bc,tg:rubgr:577_#1,e22_Archives,1,isad:rub:2941,"dlod={""name"":""Map 1 (AFG_011)"",""ark"":""ark:/86530/x0/b397447c-8770-536c-aeec-58bab2d5c771"",""uri"":""/repositories/13/archival_objects/314689"",""id"":""isad:rub:2941"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""V: Resurrection / Death of Virgin / Monkeys / Suicide of Saul / Flight into Egypt""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_011)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b397447c-8770-536c-aeec-58bab2d5c771,,,,,,,,,,,,
ba5115bc-50b8-5649-bef6-443db7a533bc,tg:rubgr:577_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
ba5115bc-50b8-5649-bef6-443db7a533bc,tg:rubgr:577_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1959,permission required
bab4d537-8dae-51e5-9a62-d49036a578a2,tg:rubgr:1963_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:1963_#1,https://data.rubenianum.be//ark:/86530/bab4d537-8dae-51e5-9a62-d49036a578a2,,
bab4d537-8dae-51e5-9a62-d49036a578a2,tg:rubgr:1963_#1,e22_Archives,1,isad:rub:2984,"dlod={""name"":""Map 4 (AFG_054)"",""ark"":""ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf"",""uri"":""/repositories/13/archival_objects/319290"",""id"":""isad:rub:2984"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIII: Lost Works / Temptation of Christ / Peasants Tying Faggots / Crucifixion / Peasants falling out at Cards / Sower / Heads / Digging of Land""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 4 (AFG_054)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf,,,,,,,,,,,,
bab4d537-8dae-51e5-9a62-d49036a578a2,tg:rubgr:1963_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
bab4d537-8dae-51e5-9a62-d49036a578a2,tg:rubgr:1963_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1972,permission required
baded8de-c538-5dc9-acce-0f7712d7cc80,tg:rubgr:1918_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:1918_#1,https://data.rubenianum.be//ark:/86530/baded8de-c538-5dc9-acce-0f7712d7cc80,,
baded8de-c538-5dc9-acce-0f7712d7cc80,tg:rubgr:1918_#1,e22_Archives,1,isad:rub:2984,"dlod={""name"":""Map 4 (AFG_054)"",""ark"":""ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf"",""uri"":""/repositories/13/archival_objects/319290"",""id"":""isad:rub:2984"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIII: Lost Works / Temptation of Christ / Peasants Tying Faggots / Crucifixion / Peasants falling out at Cards / Sower / Heads / Digging of Land""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 4 (AFG_054)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/1dc2f02a-fdcf-550e-8b0e-6d567fcb3ddf,,,,,,,,,,,,
baded8de-c538-5dc9-acce-0f7712d7cc80,tg:rubgr:1918_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
baded8de-c538-5dc9-acce-0f7712d7cc80,tg:rubgr:1918_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1955,permission required
bb066d90-b70f-5a74-93c7-5965cafd622e,tg:rubgr:4185_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4185_#1,https://data.rubenianum.be//ark:/86530/bb066d90-b70f-5a74-93c7-5965cafd622e,,
bb066d90-b70f-5a74-93c7-5965cafd622e,tg:rubgr:4185_#1,e22_Archives,1,isad:rub:3030,"dlod={""name"":""16: Brueghel \u0026 Brueghel - Holbein etc. - Royal Collection - Rubens (AFG_109)"",""ark"":""ark:/86530/x0/9a1e131e-b896-5708-bfaa-995a7074abc1"",""uri"":""/repositories/13/archival_objects/324212"",""id"":""isad:rub:3030"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""16: Brueghel \u0026 Brueghel - Holbein etc. - Royal Collection - Rubens (AFG_109)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/9a1e131e-b896-5708-bfaa-995a7074abc1,,,,,,,,,,,,
bb066d90-b70f-5a74-93c7-5965cafd622e,tg:rubgr:4185_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
bb066d90-b70f-5a74-93c7-5965cafd622e,tg:rubgr:4185_#1,e73_CreationTimeSpans,,,,,default_restriction,,,,,,,,,,,permission required
bb1f7c6d-1873-5061-82ee-622c54538cef,tg:rubgr:1885_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:1885_#1,https://data.rubenianum.be//ark:/86530/bb1f7c6d-1873-5061-82ee-622c54538cef,,
bb1f7c6d-1873-5061-82ee-622c54538cef,tg:rubgr:1885_#1,e22_Archives,1,isad:rub:2981,"dlod={""name"":""Map 1 (AFG_051)"",""ark"":""ark:/86530/x0/300e745a-a088-5c5b-a31e-871b24c8c6ba"",""uri"":""/repositories/13/archival_objects/318969"",""id"":""isad:rub:2981"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Dozen Bruegel"",""XIII: Lost Works / Temptation of Christ / Peasants Tying Faggots / Crucifixion / Peasants falling out at Cards / Sower / Heads / Digging of Land""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""Map 1 (AFG_051)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/300e745a-a088-5c5b-a31e-871b24c8c6ba,,,,,,,,,,,,
bb1f7c6d-1873-5061-82ee-622c54538cef,tg:rubgr:1885_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
bb1f7c6d-1873-5061-82ee-622c54538cef,tg:rubgr:1885_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1978,permission required
bb422d31-5d6d-5398-84db-e9d0c6bdd1ca,tg:rubgr:4642_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4642_#1,https://data.rubenianum.be//ark:/86530/bb422d31-5d6d-5398-84db-e9d0c6bdd1ca,,
bb422d31-5d6d-5398-84db-e9d0c6bdd1ca,tg:rubgr:4642_#1,e22_Archives,1,isad:rub:3042,"dlod={""name"":""28: Varia - Drawings \u0026 Engravings (AFG_121)"",""ark"":""ark:/86530/x0/4d919627-6a13-5bb5-bfe3-b9b325a3be28"",""uri"":""/repositories/13/archival_objects/325496"",""id"":""isad:rub:3042"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""28: Varia - Drawings \u0026 Engravings (AFG_121)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/4d919627-6a13-5bb5-bfe3-b9b325a3be28,,,,,,,,,,,,
bb422d31-5d6d-5398-84db-e9d0c6bdd1ca,tg:rubgr:4642_#1,e22_ObjectTypes,2,,,,kenmerken.rubedformgr,dtrvpk,,,picture postcards,,,,,,,
bb422d31-5d6d-5398-84db-e9d0c6bdd1ca,tg:rubgr:4642_#1,e22_ProductionTechniques,1,,,,kenmerken.rubedformgr,dtrvnt,,,,,handwriting,,,,,
bb422d31-5d6d-5398-84db-e9d0c6bdd1ca,tg:rubgr:4642_#1,e73_CreationTimeSpans,,,,,default_restriction,,,,,,,,,,,permission required
bb5cf06b-feaf-547b-9125-0e8377c65329,tg:rubgr:4579_#1,AA,0,,,,,,,,,,,Rubenianum,tg:rubgr:4579_#1,https://data.rubenianum.be//ark:/86530/bb5cf06b-feaf-547b-9125-0e8377c65329,,
bb5cf06b-feaf-547b-9125-0e8377c65329,tg:rubgr:4579_#1,e22_Archives,1,isad:rub:3039,"dlod={""name"":""25: Drawings (AFG_118)"",""ark"":""ark:/86530/x0/9dda1c20-209b-5315-bc0b-c50a41128039"",""uri"":""/repositories/13/archival_objects/325175"",""id"":""isad:rub:3039"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Bruegelonderzoek"",""Bundels Bruegel""],""resourceName"":""Archief van ~[Fritz Grossmann](au::111146)~"",""resourceArk"":""ark:/86530/x0/7600631a-2f7a-57d7-b05b-e8458944bef4"",""resourceURI"":""/repositories/13/resources/310623"",""resourceID"":""isad:rub:2903"",""capacity"":""25: Drawings (AFG_118)"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/9dda1c20-209b-5315-bc0b-c50a41128039,,,,,,,,,,,,
bb5cf06b-feaf-547b-9125-0e8377c65329,tg:rubgr:4579_#1,e22_ObjectTypes,1,,,,kenmerken.rubedformgr,dtrvbr,,,letters (correspondence),,,,,,,
bb5cf06b-feaf-547b-9125-0e8377c65329,tg:rubgr:4579_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,1953,permission required
