card,order,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language
e22_Items,1,lhsc,tg:lhsc:658_#1,K2 B 02 B,11854ccb-c448-58c1-be37-4c1bcdd192b8,11854ccb-c448-58c1-be37-4c1bcdd192b8,tg:lhsc:658_#1,,221288,,,,,,
e22_Items,1,lhsc,tg:lhsc:720_#1,K2 B 15 B,5f0751a0-0b34-556f-87fd-4d280b37b6af,5f0751a0-0b34-556f-87fd-4d280b37b6af,tg:lhsc:720_#1,tr:lh:2748,54462,,isad:lh:96727,,,,
e22_Items,1,lhsc,tg:lhsc:456_#1,K2 B,7a974fdc-bcc0-5fdb-84e3-d1eb36d008c5,7a974fdc-bcc0-5fdb-84e3-d1eb36d008c5,tg:lhsc:456_#1,tr:lh:2212,42274,,,,,,
e22_Items,1,lhsc,tg:lhsc:1186_#1,K2 C 2 A,eb8ba2f9-eb7e-510a-b083-64af2fe25558,eb8ba2f9-eb7e-510a-b083-64af2fe25558,tg:lhsc:1186_#1,tr:lh:6344,148072,,,,,,
e22_Items,1,lhsc,tg:lhsc:446_#1,K2 B 55 B,b27b8bf8-83d8-528c-b455-d30c273cf5f8,b27b8bf8-83d8-528c-b455-d30c273cf5f8,tg:lhsc:446_#1,,196940,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1196_#1,K2 C 9 A,2969c4f6-c9c1-5e50-b73f-7750f86206bb,2969c4f6-c9c1-5e50-b73f-7750f86206bb,tg:lhsc:1196_#1,tr:lh:2212,42290,,,,,,
e22_Items,1,lhsc,tg:lhsc:1047_#1,K2 B 49 B,b43a6502-7163-5c46-a3c5-54bf7a6161d7,b43a6502-7163-5c46-a3c5-54bf7a6161d7,tg:lhsc:1047_#1,,35014/2,,,,,,
e22_Items,1,lhsc,tg:lhsc:1057_#1,K2 B 51 A,1e13707f-5dd2-5d69-9197-866744e3a40c,1e13707f-5dd2-5d69-9197-866744e3a40c,tg:lhsc:1057_#1,,235097,,,,,,
e22_Items,1,lhsc,tg:lhsc:845_#1,K2 B 37 A,eda20e8c-bac0-536f-9d5d-8b7d8542851a,eda20e8c-bac0-536f-9d5d-8b7d8542851a,tg:lhsc:845_#1,tr:lh:2412,46810,,,,,,
e22_Items,1,lhsc,tg:lhsc:855_#1,K2 B 38 C,1810d471-1449-5a5e-9c74-fac2a6af5f89,1810d471-1449-5a5e-9c74-fac2a6af5f89,tg:lhsc:855_#1,tr:lh:6342,234579,,,,,,
e22_Items,1,lhsc,tg:lhsc:9094_#1,SC 04 D 1,b303788f-85a1-58e4-bd6e-1728a2c2479e,b303788f-85a1-58e4-bd6e-1728a2c2479e,tg:lhsc:9094_#1,,220629,,,,,,
e22_Items,1,lhsc,tg:lhsc:789_#1,K2 B 24 C,10098c18-9925-531f-9e2b-97d8b8a5515c,10098c18-9925-531f-9e2b-97d8b8a5515c,tg:lhsc:789_#1,tr:lh:3992,76128,,isad:lh:96739,,,,
e22_Items,1,lhsc,tg:lhsc:693_#1,K2 B 13 A,08371283-2997-53b0-add8-a66fc8d9c99f,08371283-2997-53b0-add8-a66fc8d9c99f,tg:lhsc:693_#1,tr:lh:2301,43592,,isad:lh:96719,,,,
e22_Items,1,lhsc,tg:lhsc:683_#1,K2 B 09 A,a1402c15-6b76-58ff-9064-52451cefd400,a1402c15-6b76-58ff-9064-52451cefd400,tg:lhsc:683_#1,tr:lh:1874,33534,,isad:lh:96715,,,,
e22_Items,1,lhsc,tg:lhsc:827_#1,K2 B 33 C,6ceae36f-b1f2-5161-a8ef-b5f4a9db8fcc,6ceae36f-b1f2-5161-a8ef-b5f4a9db8fcc,tg:lhsc:827_#1,tr:lh:4207,81305,,isad:lh:96722,,,,
e22_Items,1,lhsc,tg:lhsc:837_#1,K2 B 35 C,f5382260-b465-5498-9172-bee451612853,f5382260-b465-5498-9172-bee451612853,tg:lhsc:837_#1,tr:lh:7253,179634,,,,,,
e22_Items,1,lhsc,tg:lhsc:1708_#1,V0 F,a7f4e9b0-bf4c-5203-a854-562363f52ed3,a7f4e9b0-bf4c-5203-a854-562363f52ed3,tg:lhsc:1708_#1,,199641,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1025_#1,K2 B 47 D,9f6856eb-9038-53aa-b4b7-d489b2f3d28b,9f6856eb-9038-53aa-b4b7-d489b2f3d28b,tg:lhsc:1025_#1,tr:lh:2965,59677,,isad:lh:96789,,,,
e22_Items,1,lhsc,tg:lhsc:1035_#1,K2 B 48 D,445a8e17-fa6e-58a6-93df-2d1215553faf,445a8e17-fa6e-58a6-93df-2d1215553faf,tg:lhsc:1035_#1,,8168,,,,,,
e22_Items,1,lhsc,tg:lhsc:9404_#1,K2 B 24 C,147c6248-0a3c-566f-9623-31b294c29af2,147c6248-0a3c-566f-9623-31b294c29af2,tg:lhsc:9404_#1,,,,,,,,
e22_Items,1,lhsc,tg:lhsc:9414_#1,K2 B 42 F,42d70023-4690-5855-a959-1ac9365dc410,42d70023-4690-5855-a959-1ac9365dc410,tg:lhsc:9414_#1,,,,isad:lh:96717,,,,
e22_Items,1,lhsc,tg:lhsc:434_#1,K2 C 2,9d897a0b-73f3-5445-acb1-cdf73785d8af,9d897a0b-73f3-5445-acb1-cdf73785d8af,tg:lhsc:434_#1,,27366,,,,,,
e22_Items,1,lhsc,tg:lhsc:424_#1,K2 B 59 B,aa55bac4-5cca-560f-9544-7ea718fc5d72,aa55bac4-5cca-560f-9544-7ea718fc5d72,tg:lhsc:424_#1,,49170,,,,,,
e22_Items,1,lhsc,tg:lhsc:1282_#1,K2 B 64 B,fa0a5f96-22c3-58bd-99d2-5d9d309b166d,fa0a5f96-22c3-58bd-99d2-5d9d309b166d,tg:lhsc:1282_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:752_#1,K2 B 17 A,844f0fcb-9908-5dcc-9998-a09eb9416901,844f0fcb-9908-5dcc-9998-a09eb9416901,tg:lhsc:752_#1,,118025,,,,,,
e22_Items,1,lhsc,tg:lhsc:742_#1,K2 B 16 F,cd681d53-e593-5298-9219-980e6fada58f,cd681d53-e593-5298-9219-980e6fada58f,tg:lhsc:742_#1,tr:lh:559,10659,,,,,,
e22_Items,1,lhsc,tg:lhsc:7202_#1,K2 B 32 A,3ec06848-3803-50bf-b91c-c187233ff623,3ec06848-3803-50bf-b91c-c187233ff623,tg:lhsc:7202_#1,,219237,,,,,,
e22_Items,1,lhsc,tg:lhsc:1073_#1,K2 B 53 B,5bb87133-5a30-5832-8c7b-9568dee72987,5bb87133-5a30-5832-8c7b-9568dee72987,tg:lhsc:1073_#1,tr:lh:3430,68107,,isad:lh:96806,,,,
e22_Items,1,lhsc,tg:lhsc:1063_#1,K2 B 52 A,86bbe803-b393-5da1-9acc-36d370b272d6,86bbe803-b393-5da1-9acc-36d370b272d6,tg:lhsc:1063_#1,,136724,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1315_#1,K2 B 66 D,27797864-8a6b-509b-80f9-0f40df527b34,27797864-8a6b-509b-80f9-0f40df527b34,tg:lhsc:1315_#1,tr:lh:3725,71755,,,,,,
e22_Items,1,lhsc,tg:lhsc:1305_#1,K2 B 65 D,7ef735ab-4594-5b77-b695-19b0e47b1198,7ef735ab-4594-5b77-b695-19b0e47b1198,tg:lhsc:1305_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:909_#1,K2 B 41 F,21cfd4cd-042b-556d-ac94-c438bf25959f,21cfd4cd-042b-556d-ac94-c438bf25959f,tg:lhsc:909_#1,tr:lh:1471,26820/2,,isad:lh:169776,,,,
e22_Items,1,lhsc,tg:lhsc:871_#1,K2 B 39 E,7f78eef3-ba63-5dc0-867c-6e2eec59aa9e,7f78eef3-ba63-5dc0-867c-6e2eec59aa9e,tg:lhsc:871_#1,,128981/2,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:919_#1,K2 B 42 E,c8e76e38-5439-5452-83bd-4441a97e012e,c8e76e38-5439-5452-83bd-4441a97e012e,tg:lhsc:919_#1,,64967,,,,,,
e22_Items,1,lhsc,tg:lhsc:861_#1,K2 B 38 F,14b4c4f1-63a0-5eee-a8dd-63ca3c7a2a35,14b4c4f1-63a0-5eee-a8dd-63ca3c7a2a35,tg:lhsc:861_#1,tr:lh:3540,69389,,isad:lh:96758,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:704_#1,K2 B 14 C,5397969a-f7fd-5a4c-add1-b684c1346001,5397969a-f7fd-5a4c-add1-b684c1346001,tg:lhsc:704_#1,tr:lh:6630,163896/A,,isad:lh:96721,,,,
e22_Items,1,lhsc,tg:lhsc:714_#1,K2 B 14 F,b3f66c0d-2dbf-5bc4-92e1-2df389ca10ff,b3f66c0d-2dbf-5bc4-92e1-2df389ca10ff,tg:lhsc:714_#1,,40256,,,,,,
e22_Items,1,lhsc,tg:lhsc:4920_#1,K2 B 20 A,25efa257-43e3-567b-a4df-d857ad93d420,25efa257-43e3-567b-a4df-d857ad93d420,tg:lhsc:4920_#1,,200723,,,,,,
e22_Items,1,lhsc,tg:lhsc:9452_#1,,738fcca6-b49e-57c9-930d-1111e7f32739,738fcca6-b49e-57c9-930d-1111e7f32739,tg:lhsc:9452_#1,,,V3 D 1 C,isad:lh:188050,,,,
e22_Items,1,lhsc,tg:lhsc:9442_#1,,6f158109-287b-5e5e-9ea8-eb531e1454ee,6f158109-287b-5e5e-9ea8-eb531e1454ee,tg:lhsc:9442_#1,,,V3 D 1 E,,,,,
e22_Items,1,lhsc,tg:lhsc:410_#1,K2 B 54 C,4c2fc564-3c08-5382-a334-f904f22faabd,4c2fc564-3c08-5382-a334-f904f22faabd,tg:lhsc:410_#1,,104569,,,,,,
e22_Items,1,lhsc,tg:lhsc:9420_#1,K2 B 20 C,47fc5e03-7a8a-50b5-a505-0aa219a36b79,47fc5e03-7a8a-50b5-a505-0aa219a36b79,tg:lhsc:9420_#1,tr:lh:140239,,,,,,,
e22_Items,1,lhsc,tg:lhsc:766_#1,K2 B 18 D,dfd5feb7-9ff8-56cc-9ff0-47c366fab3d3,dfd5feb7-9ff8-56cc-9ff0-47c366fab3d3,tg:lhsc:766_#1,,118028,,,,,,
e22_Items,1,lhsc,tg:lhsc:776_#1,K2 B 20 C,652d7d74-f692-5498-8d29-8b255d568961,652d7d74-f692-5498-8d29-8b255d568961,tg:lhsc:776_#1,,221307,,,,,,
e22_Items,1,lhsc,tg:lhsc:813_#1,K2 B 29 A,d06f48be-0b0d-5493-85b3-450751344c20,d06f48be-0b0d-5493-85b3-450751344c20,tg:lhsc:813_#1,tr:lh:6342,234580,,,,,,
e22_Items,1,lhsc,tg:lhsc:803_#1,K2 B 28 A,eb368209-c923-52e3-bc93-dac9da77a7c7,eb368209-c923-52e3-bc93-dac9da77a7c7,tg:lhsc:803_#1,,50639,,,,,,
e22_Items,1,lhsc,tg:lhsc:1367_#1,K2 B 76 C,4ab4e1c9-80b3-5062-afcd-bb5878c7868e,4ab4e1c9-80b3-5062-afcd-bb5878c7868e,tg:lhsc:1367_#1,tr:lh:5497,108201,,isad:lh:96722,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1011_#1,K2 B 47 A,0e9f14e2-703d-58fa-bcb3-dec6df2081f5,0e9f14e2-703d-58fa-bcb3-dec6df2081f5,tg:lhsc:1011_#1,tr:lh:719,13559,,,,,,
e22_Items,1,lhsc,tg:lhsc:1169_#1,K2 B 06 B,22dc914e-5496-56e5-bac3-6b4daeee9b0a,22dc914e-5496-56e5-bac3-6b4daeee9b0a,tg:lhsc:1169_#1,tr:lh:2212,42298,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1001_#1,K2 B 46 D,be42dc17-326e-58e7-8452-128694adcd96,be42dc17-326e-58e7-8452-128694adcd96,tg:lhsc:1001_#1,,54484,,,,,,
e22_Items,1,lhsc,tg:lhsc:1242_#1,K2 B 69 b,4582d766-1007-53fb-a853-62b4135fb1f7,4582d766-1007-53fb-a853-62b4135fb1f7,tg:lhsc:1242_#1,tr:lh:724,13718,,,,,,
e22_Items,1,lhsc,tg:lhsc:792_#1,K2 B 27 B,5e27e647-e029-514a-9971-663df96978a8,5e27e647-e029-514a-9971-663df96978a8,tg:lhsc:792_#1,tr:lh:493,9512,,,,,,
e22_Items,1,lhsc,tg:lhsc:936_#1,K2 B 44 A,18a3c4de-59ae-54fc-87a5-b7fc0b3bc11c,18a3c4de-59ae-54fc-87a5-b7fc0b3bc11c,tg:lhsc:936_#1,tr:lh:1078,19209/1,,isad:lh:96741,,,,
e22_Items,1,lhsc,tg:lhsc:926_#1,K2 B 43 C,1e251bfb-b8fe-5f63-b32e-2701e285c76e,1e251bfb-b8fe-5f63-b32e-2701e285c76e,tg:lhsc:926_#1,tr:lh:6630,163894/B,,isad:lh:96721,,,,
e22_Items,1,lhsc,tg:lhsc:1619_#1,K2 B 38 F,498d239c-baa9-53ae-8342-a917ae856701,498d239c-baa9-53ae-8342-a917ae856701,tg:lhsc:1619_#1,,199603,,,,,,
e22_Items,1,lhsc,tg:lhsc:9281_#1,SC 38 A 2,29754173-1ac0-5b43-aa80-4fcd44083925,29754173-1ac0-5b43-aa80-4fcd44083925,tg:lhsc:9281_#1,tr:lh:2212,42172,,,,,,
e22_Items,1,lhsc,tg:lhsc:1134_#1,K2 B 00,aa6a1cf3-2297-5941-9004-aa0b47bbca0d,aa6a1cf3-2297-5941-9004-aa0b47bbca0d,tg:lhsc:1134_#1,,221295,,,,,,
e22_Items,1,lhsc,tg:lhsc:1124_#1,K2 B 58 C,561bfeea-d260-550e-bed8-7d3f23a43e8d,561bfeea-d260-550e-bed8-7d3f23a43e8d,tg:lhsc:1124_#1,tr:lh:2212,42179,,isad:lh:96823,,,,
e22_Items,1,lhsc,tg:lhsc:57_#1,K2 B 32 C,67192de2-0812-5ee2-9da3-f801d9502725,67192de2-0812-5ee2-9da3-f801d9502725,tg:lhsc:57_#1,tr:lh:1792,31961/5,,isad:lh:96704,,,,
e22_Items,1,lhsc,tg:lhsc:1156_#1,K2 C 5,acefac5a-463a-5b57-9ebc-82dad81b6b4e,acefac5a-463a-5b57-9ebc-82dad81b6b4e,tg:lhsc:1156_#1,tr:lh:2019,37546,,isad:lh:96757,,,,
e22_Items,1,lhsc,tg:lhsc:1146_#1,K2 C 1,69e662ea-6ea6-50b2-a442-2744fc78bfc2,69e662ea-6ea6-50b2-a442-2744fc78bfc2,tg:lhsc:1146_#1,tr:lh:354,8929,,,,,,
e22_Items,1,lhsc,tg:lhsc:1713_#1,K2 B 75 C,85f0d82c-7478-558e-9aff-63cdedef84f7,85f0d82c-7478-558e-9aff-63cdedef84f7,tg:lhsc:1713_#1,,199097,,,,,,
e22_Items,1,lhsc,tg:lhsc:954_#1,K2 B 22 A,5763b3ad-b212-5cbb-a3cb-68d0ae263b56,5763b3ad-b212-5cbb-a3cb-68d0ae263b56,tg:lhsc:954_#1,,120028,,,,,,
e22_Items,1,lhsc,tg:lhsc:5749_#1,K2 B 55 C,8b67d90f-b61e-583a-ac7e-a55068e2223a,8b67d90f-b61e-583a-ac7e-a55068e2223a,tg:lhsc:5749_#1,,202327,,,,,,
e22_Items,1,lhsc,tg:lhsc:944_#1,K2 B 44 C,b22f57b1-3159-53da-8250-305a236eee36,b22f57b1-3159-53da-8250-305a236eee36,tg:lhsc:944_#1,tr:lh:6685,164807/2,,,,,,
e22_Items,1,lhsc,tg:lhsc:698_#1,K2 B 14 A,c628e41e-d730-588c-9a6a-b6badf2297de,c628e41e-d730-588c-9a6a-b6badf2297de,tg:lhsc:698_#1,tr:lh:773,14538,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1230_#1,K2 B 52 C,f6a51727-a020-54ce-8efe-05196b85fa53,f6a51727-a020-54ce-8efe-05196b85fa53,tg:lhsc:1230_#1,tr:lh:2212,42289,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:688_#1,K2 B 11 A,a41ba376-9129-5d67-b956-dd6492bd8d08,a41ba376-9129-5d67-b956-dd6492bd8d08,tg:lhsc:688_#1,tr:lh:2212,42276,,,,,,
e22_Items,1,lhsc,tg:lhsc:1220_#1,K2 B 08 A,c5e9684a-b840-5324-9c41-87aa11314977,c5e9684a-b840-5324-9c41-87aa11314977,tg:lhsc:1220_#1,,103348,,,,,,
e22_Items,1,lhsc,tg:lhsc:895_#1,K2 B 41 A,8a587de1-4ae6-5828-8840-b39997545306,8a587de1-4ae6-5828-8840-b39997545306,tg:lhsc:895_#1,tr:lh:2212,42369,,,,,,
e22_Items,1,lhsc,tg:lhsc:759_#1,K2 B 18 B,9498a9ba-f7a6-555f-afc5-5addc63e7d9f,9498a9ba-f7a6-555f-afc5-5addc63e7d9f,tg:lhsc:759_#1,tr:lh:6928,172542,,isad:lh:96726,,,,
e22_Items,1,lhsc,tg:lhsc:1289_#1,K2 B 65 B,3b3c1c3f-c0fc-5860-84ed-ee49ad114131,3b3c1c3f-c0fc-5860-84ed-ee49ad114131,tg:lhsc:1289_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:749_#1,K2 B 17 C,33b21f7c-e9c2-57b0-8b40-23d9ddb74f7c,33b21f7c-e9c2-57b0-8b40-23d9ddb74f7c,tg:lhsc:749_#1,,170556,,,,,,
e22_Items,1,lhsc,tg:lhsc:1097_#1,K2 B 55 C,8ee77f77-4f11-5832-8414-6004763a116d,8ee77f77-4f11-5832-8414-6004763a116d,tg:lhsc:1097_#1,,104587,,,,,,
e22_Items,1,lhsc,tg:lhsc:1087_#1,K2 B 54 D,83d2e8d6-dfd5-5acc-b3d5-c78d9c66109f,83d2e8d6-dfd5-5acc-b3d5-c78d9c66109f,tg:lhsc:1087_#1,tr:lh:7273,179782,,,,,,
e22_Items,1,lhsc,tg:lhsc:419_#1,K2 B 30 C,e7e48f65-c1ee-5259-93f6-a4321b1047c3,e7e48f65-c1ee-5259-93f6-a4321b1047c3,tg:lhsc:419_#1,tr:lh:2212,42240,,,,,,
e22_Items,1,lhsc,tg:lhsc:409_#1,K2 B 13 B,2a7f4e29-dab6-55fa-adce-d48ef72e9ec3,2a7f4e29-dab6-55fa-adce-d48ef72e9ec3,tg:lhsc:409_#1,,78231,,,,,,
e22_Items,1,lhsc,tg:lhsc:9439_#1,K2 B 47 F,2549abdf-8780-52c1-adda-d3cf87e9005d,2549abdf-8780-52c1-adda-d3cf87e9005d,tg:lhsc:9439_#1,tr:lh:9650,,,,,,,
e22_Items,1,lhsc,tg:lhsc:972_#1,K2 B 45 C,c25745a1-32ef-5add-aab3-2697dd8bb6af,c25745a1-32ef-5add-aab3-2697dd8bb6af,tg:lhsc:972_#1,,103380,,,,,,
e22_Items,1,lhsc,tg:lhsc:962_#1,K2 B 44 G,55f106da-97e7-58d1-b317-ee3b09879a2d,55f106da-97e7-58d1-b317-ee3b09879a2d,tg:lhsc:962_#1,tr:lh:1963,35978,,isad:lh:96777,,,,
e22_Items,1,lhsc,tg:lhsc:1216_#1,K2 B 41 B,31b573d9-838b-5f99-98fe-aed8e208ede0,31b573d9-838b-5f99-98fe-aed8e208ede0,tg:lhsc:1216_#1,,221309/8,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1206_#1,,1892f558-3db9-58e9-8aff-488f1c433bf7,1892f558-3db9-58e9-8aff-488f1c433bf7,tg:lhsc:1206_#1,,220882,,,,,,
e22_Items,1,lhsc,tg:lhsc:1008_#1,K2 B 46 F,2e799cd8-8646-546c-9fd9-7c4e256a2d14,2e799cd8-8646-546c-9fd9-7c4e256a2d14,tg:lhsc:1008_#1,,72557,,,,,,
e22_Items,1,lhsc,tg:lhsc:1170_#1,K2 C 11,3ba99b86-8dbe-52cf-b3c9-7682c99fdce6,3ba99b86-8dbe-52cf-b3c9-7682c99fdce6,tg:lhsc:1170_#1,tr:lh:2408,46918,,isad:lh:96740,,,,
e22_Items,1,lhsc,tg:lhsc:1018_#1,K2 B 47 C,01048217-8059-57f6-ab97-5fabcd3ca690,01048217-8059-57f6-ab97-5fabcd3ca690,tg:lhsc:1018_#1,tr:lh:5941,129691,,isad:lh:96782,,,,
e22_Items,1,lhsc,tg:lhsc:1981_#1,K2 B 35 b,1617112d-ad25-5684-8366-bfa311851ef0,1617112d-ad25-5684-8366-bfa311851ef0,tg:lhsc:1981_#1,tr:lh:6595,166130/2,,isad:lh:96771,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:1160_#1,K2 C 6,d064c2b8-f7ee-5d96-b54e-2ef06e14c55e,d064c2b8-f7ee-5d96-b54e-2ef06e14c55e,tg:lhsc:1160_#1,tr:lh:1492,28070,,,,,,
e22_Items,1,lhsc,tg:lhsc:1735_#1,K2 B 77 B,ccd8980e-7723-53c2-9807-bcc0e96178a9,ccd8980e-7723-53c2-9807-bcc0e96178a9,tg:lhsc:1735_#1,,196939,,,,,,
e22_Items,1,lhsc,tg:lhsc:1112_#1,K2 B 56 C,90c08e2f-de52-5997-891f-34c80d7baa03,90c08e2f-de52-5997-891f-34c80d7baa03,tg:lhsc:1112_#1,tr:lh:494,9513,,,,,,
e22_Items,1,lhsc,tg:lhsc:1102_#1,K2 B 55 D,b65ed5cf-fa59-5b44-a1da-902572bebce1,b65ed5cf-fa59-5b44-a1da-902572bebce1,tg:lhsc:1102_#1,,178746,,,,,,
e22_Items,1,lhsc,tg:lhsc:910_#1,K2 B 42 A,f901d52e-54ab-5483-bdae-31670ce476e0,f901d52e-54ab-5483-bdae-31670ce476e0,tg:lhsc:910_#1,tr:lh:773,14540,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:868_#1,K2 B 39 D,a8b04a48-bb76-51c4-be78-fa1881424826,a8b04a48-bb76-51c4-be78-fa1881424826,tg:lhsc:868_#1,tr:lh:2212,42367,,,,,,
e22_Items,1,lhsc,tg:lhsc:900_#1,K2 B 41 C,a5ccccf3-f79f-553c-af41-dfdf239fc042,a5ccccf3-f79f-553c-af41-dfdf239fc042,tg:lhsc:900_#1,tr:lh:5793,120168,,isad:lh:96765,,,,
e22_Items,1,lhsc,tg:lhsc:878_#1,K2 B 40 B,2afcb572-365b-5d6b-b44b-15f02b229d33,2afcb572-365b-5d6b-b44b-15f02b229d33,tg:lhsc:878_#1,tr:lh:1882,33574/1,,,,,,
e22_Items,1,lhsc,tg:lhsc:665_#1,K2 B 04 A,160dbd39-82f1-55c9-a9a3-e358b3773116,160dbd39-82f1-55c9-a9a3-e358b3773116,tg:lhsc:665_#1,,221285,,,,,,
e22_Items,1,lhsc,tg:lhsc:675_#1,K2 B 06 A,d79215fd-1278-5dd6-9c9c-a54ac066b601,d79215fd-1278-5dd6-9c9c-a54ac066b601,tg:lhsc:675_#1,,63810,,,,,,
e22_Items,1,lhsc,tg:lhsc:1686_#1,K2 B 33 A,f287f908-846e-5a34-ac49-02968921ffdf,f287f908-846e-5a34-ac49-02968921ffdf,tg:lhsc:1686_#1,,51397,,,,,,
e22_Items,1,lhsc,tg:lhsc:9382_#1,V 254/I,92599441-f492-5d90-b3fe-89b559e6ad1e,92599441-f492-5d90-b3fe-89b559e6ad1e,tg:lhsc:9382_#1,tr:lh:104011,300071,K2 B 1 B,isad:lh:96782,,,,
e22_Items,1,lhsc,tg:lhsc:1037_#1,K2 B 48 E,9ca9d69a-34e0-5644-ac5e-f3342c5ee225,9ca9d69a-34e0-5644-ac5e-f3342c5ee225,tg:lhsc:1037_#1,,116367,,,,,,
e22_Items,1,lhsc,tg:lhsc:1672_#1,K 2 C 08 A,49dd5248-a947-5519-985e-e6c3936d6c49,49dd5248-a947-5519-985e-e6c3936d6c49,tg:lhsc:1672_#1,tr:lh:3791,72954,,isad:lh:96735,,,,
e22_Items,1,lhsc,tg:lhsc:835_#1,K2 B 35 A,e646ea46-5195-5186-b9ca-56f35609c87a,e646ea46-5195-5186-b9ca-56f35609c87a,tg:lhsc:835_#1,tr:lh:2400,45795,,isad:lh:96745,,,,
e22_Items,1,lhsc,tg:lhsc:825_#1,K2 B 31 C,ccc2687d-2c44-5cb7-9434-db0737435052,ccc2687d-2c44-5cb7-9434-db0737435052,tg:lhsc:825_#1,tr:lh:58,1089/1,,,,,,
e22_Items,1,lhsc,tg:lhsc:681_#1,K2 B 08 A,719e5577-e422-5e42-9039-663282a1571d,719e5577-e422-5e42-9039-663282a1571d,tg:lhsc:681_#1,,78335,,,,,,
e22_Items,1,lhsc,tg:lhsc:1229_#1,K2 B 60 C,c371f651-5cc3-5405-9111-4b1b9f485288,c371f651-5cc3-5405-9111-4b1b9f485288,tg:lhsc:1229_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:691_#1,K2 B 12 A,38bef773-907f-59ec-96d2-2d48990ac3bc,38bef773-907f-59ec-96d2-2d48990ac3bc,tg:lhsc:691_#1,tr:lh:2212,42222/1,,,,,,
e22_Items,1,lhsc,tg:lhsc:7189_#1,K2 B 15 D,2abc5190-f70f-534d-b6d9-78361062f43f,2abc5190-f70f-534d-b6d9-78361062f43f,tg:lhsc:7189_#1,,219229,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:7199_#1,K2 B 32 B,036b9a14-24f2-5ad0-865d-902a5b24012d,036b9a14-24f2-5ad0-865d-902a5b24012d,tg:lhsc:7199_#1,,219231,,,,,,
e22_Items,1,lhsc,tg:lhsc:740_#1,K2 B 16 E,9d4a25ae-abf6-55a3-8e30-bc924d7c0eee,9d4a25ae-abf6-55a3-8e30-bc924d7c0eee,tg:lhsc:740_#1,tr:lh:2212,42370,,,,,,
e22_Items,1,lhsc,tg:lhsc:1290_#1,K2 B 65 B,cadf2b9d-63ad-586d-acf6-8afd1c2da094,cadf2b9d-63ad-586d-acf6-8afd1c2da094,tg:lhsc:1290_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:1280_#1,K2 B 64 B,fd654986-7d7d-55fb-b398-0e656486bf74,fd654986-7d7d-55fb-b398-0e656486bf74,tg:lhsc:1280_#1,,WK,,,,,,
e22_Items,1,lhsc,tg:lhsc:426_#1,K2 C 6,af633197-6de4-5f94-b9b0-0852c35f605f,af633197-6de4-5f94-b9b0-0852c35f605f,tg:lhsc:426_#1,,78330,,,,,remarks,Nederlands
e22_Items,1,lhsc,tg:lhsc:436_#1,K2 B 53 D,652588a3-a3df-550f-aad7-019709132cb2,652588a3-a3df-550f-aad7-019709132cb2,tg:lhsc:436_#1,,196712,,,,,,
e22_Items,1,lhsc,tg:lhsc:9416_#1,K2 B 42 F,48a64805-7fb3-555c-892e-afa5b99affd4,48a64805-7fb3-555c-892e-afa5b99affd4,tg:lhsc:9416_#1,,,,isad:lh:96717,,,,
e22_Items,1,lhsc,tg:lhsc:9406_#1,K2 B 19 A,88b55874-860a-503f-a1c8-67cf99a5ed8e,88b55874-860a-503f-a1c8-67cf99a5ed8e,tg:lhsc:9406_#1,tr:lh:139856,,,isad:lh:96756,,,,
e22_Items,1,lhsc,tg:lhsc:1194_#1,K2 B 9 A,893d4ffd-e3ba-5983-8fb4-ae9e9e2936ee,893d4ffd-e3ba-5983-8fb4-ae9e9e2936ee,tg:lhsc:1194_#1,tr:lh:2212,42247,,,,,,
e22_Items,1,lhsc,tg:lhsc:444_#1,K2,ff71fa6e-d806-5960-9fc3-2cbd70b7082e,ff71fa6e-d806-5960-9fc3-2cbd70b7082e,tg:lhsc:444_#1,,235581,,,,,,
