ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,source_date,Copyright Type,Copyright Revision Date,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Title Type,Title,Title Language,Record Type,Annotation Type,Annotation Language,Annotation,Description Type,Description Language,Description,au_code,au_name,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Start Date,End Date,Connected Subject Role,Connected Subject Widget
d636fd59-d2ee-587b-b83c-7990df3a9e47,AA,tg:mmbdc:146,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/d636fd59-d2ee-587b-b83c-7990df3a9e47,object identifier,tg:mmbdc:146,record identifiers,MMB.A.2485,titles proper,"Brueghel dit de Velours, Vue de Rivière",French (language),Documenten,remarks,Nederlands,MMB.0060,descriptive note,Nederlands,Ontwerptekst voor de catalogus schilderijen 1905,,,,,,,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_Copyrights,tg:mmbdc:146,,begindatum,,,,,,,,,1904,No Known Copyright,2019,,,,,,,,,,,,,,,,,,,,,,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_CreationActors,tg:mmbdc:146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::5179:1,"Delbeke, August",authors,,"dlod={""suggest"":[""/agents/people/554153"",""au::5179"",""au::5179:1"",""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""August Delbeke"",""ark:/83110/x0/d24b28cd-bad0-596d-b33a-0bacd3bf50d5""],""name"":""August Delbeke"",""ark"":""ark:/83110/x0/d24b28cd-bad0-596d-b33a-0bacd3bf50d5"",""uri"":""/agents/people/554153"",""id"":""au::5179:1"",""resourceArk"":""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_CreationTimeSpans,tg:mmbdc:146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_ExternalRelations,tg:mmbdc:146,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0060,gerelateerd object,uniform resource locators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d636fd59-d2ee-587b-b83c-7990df3a9e47,e73_MaterialRecords,tg:mmbdc:146,1,,,,,,,70492b6b-e7eb-5977-85d1-5cb950f70548,tg:mmbdc:146_#1,"[{""resourceId"": ""70492b6b-e7eb-5977-85d1-5cb950f70548"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dd70804a-5f68-45d5-8fda-68ac4cb6e786"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
da95a907-e90c-5c6e-bc73-e1199926e4e7,AA,tg:mmbdc:141,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/da95a907-e90c-5c6e-bc73-e1199926e4e7,object identifier,tg:mmbdc:141,record identifiers,MMB.A.2421,constructed titles,Grondplan van het Museum Mayer van den Bergh,Dutch (language),Documenten,remarks,Nederlands,met watermerk Belgique 1903,,,,,,,,,,,,
da95a907-e90c-5c6e-bc73-e1199926e4e7,e73_ConnectedSubjects,tg:mmbdc:141,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::13305:1,Museum Mayer van den Bergh,,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/corporate_entities/1423635"",""au::13305"",""au::13305:1"",""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""Museum Mayer van den Bergh"",""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c""],""name"":""Museum Mayer van den Bergh"",""ark"":""ark:/83110/x0/2f0c33fd-2a9b-5212-ab49-9ca91672499c"",""uri"":""/agents/corporate_entities/1423635"",""id"":""au::13305:1"",""resourceArk"":""ark:/83110/x0/4986ed85-47b6-5c95-a664-eaaff57f4e6c"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
da95a907-e90c-5c6e-bc73-e1199926e4e7,e73_Copyrights,tg:mmbdc:141,,begindatum,,,,,,,,,1903,No Known Copyright,2018,,,,,,,,,,,,,,,,,,,,,,,,
da95a907-e90c-5c6e-bc73-e1199926e4e7,e73_CreationActors,tg:mmbdc:141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::8756:1,"Hertogs, Joseph",authors,,"dlod={""suggest"":[""/agents/people/936892"",""au::8756"",""au::8756:1"",""ark:/83110/x0/243732b0-545e-5de4-8cb1-2d9adb33c7e0"",""Jos. Hertogs"",""ark:/83110/x0/36f2a7ea-7728-5b4e-b2ff-5236dd841b7f""],""name"":""Jos. Hertogs"",""ark"":""ark:/83110/x0/36f2a7ea-7728-5b4e-b2ff-5236dd841b7f"",""uri"":""/agents/people/936892"",""id"":""au::8756:1"",""resourceArk"":""ark:/83110/x0/243732b0-545e-5de4-8cb1-2d9adb33c7e0"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
da95a907-e90c-5c6e-bc73-e1199926e4e7,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da95a907-e90c-5c6e-bc73-e1199926e4e7,e73_CreationTimeSpans,tg:mmbdc:141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903,,,
da95a907-e90c-5c6e-bc73-e1199926e4e7,e73_MaterialRecords,tg:mmbdc:141,1,,,,,,,8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,tg:mmbdc:141_#1,"[{""resourceId"": ""8d15bf4d-1d74-5a90-ac6f-0536bc7905a2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b8c941b1-0f36-4c25-b9eb-a5c5732842c0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
dd4f9258-3346-5591-b56d-1963a4728b70,AA,tg:mmbdc:165,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/dd4f9258-3346-5591-b56d-1963a4728b70,object identifier,tg:mmbdc:165,record identifiers,MMB.A.2550,constructed titles,Balboekje van Fritz Mayer van den Bergh,Dutch (language),Documenten,,,,,,,,,,,,,,,
dd4f9258-3346-5591-b56d-1963a4728b70,e73_Copyrights,tg:mmbdc:165,,begindatum,,,,,,,,,1895,No Known Copyright,2010,,,,,,,,,,,,,,,,,,,,,,,,
dd4f9258-3346-5591-b56d-1963a4728b70,e73_CreationActors,tg:mmbdc:165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh"",""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/23199a0b-b77f-518e-bda0-bef1fd5675a1"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""resourceArk"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
dd4f9258-3346-5591-b56d-1963a4728b70,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd4f9258-3346-5591-b56d-1963a4728b70,e73_CreationTimeSpans,tg:mmbdc:165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895-02-16,,,
dd4f9258-3346-5591-b56d-1963a4728b70,e73_MaterialRecords,tg:mmbdc:165,1,,,,,,,d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,tg:mmbdc:165_#1,"[{""resourceId"": ""d92558b5-a0f3-51b6-9383-ce4f1c0dd27c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c86bde1-7fd9-478a-810b-1251338402ff"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
de162b97-2920-503e-bfc5-801a8f6eaa2a,AA,tg:mmbdc:26,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/de162b97-2920-503e-bfc5-801a8f6eaa2a,object identifier,tg:mmbdc:26,record identifiers,MMB.A.1214,constructed titles,Bidprentje Henriëtte Rosalie Mayer van den Bergh,Dutch (language),Documenten,,,,,,,,,,,,,,,
de162b97-2920-503e-bfc5-801a8f6eaa2a,e73_ConnectedSubjects,tg:mmbdc:26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115216:1,"Mayer van den Bergh, Henriëtte Rosalie",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220363"",""au::115216"",""au::115216:1"",""ark:/83110/x0/a33eb06f-e33a-5dbe-afed-543e95bf1cb3"",""Henriëtte Rosalie Mayer van den Bergh"",""ark:/83110/x0/11b9e506-f228-519a-981a-048382bc200c""],""name"":""Henriëtte Rosalie Mayer van den Bergh"",""ark"":""ark:/83110/x0/11b9e506-f228-519a-981a-048382bc200c"",""uri"":""/agents/people/12220363"",""id"":""au::115216:1"",""resourceArk"":""ark:/83110/x0/a33eb06f-e33a-5dbe-afed-543e95bf1cb3"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
de162b97-2920-503e-bfc5-801a8f6eaa2a,e73_Copyrights,tg:mmbdc:26,,begindatum,,,,,,,,,1892,No Copyright - Public Domain Mark 1.0,2007,,,,,,,,,,,,,,,,,,,,,,,,
de162b97-2920-503e-bfc5-801a8f6eaa2a,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de162b97-2920-503e-bfc5-801a8f6eaa2a,e73_CreationTimeSpans,tg:mmbdc:26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892-02-15,,,
de162b97-2920-503e-bfc5-801a8f6eaa2a,e73_MaterialRecords,tg:mmbdc:26,1,,,,,,,5d1ded10-c07e-5977-85f8-c9a900ea95e5,tg:mmbdc:26_#1,"[{""resourceId"": ""5d1ded10-c07e-5977-85f8-c9a900ea95e5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5900fb2a-b74d-4cc3-be00-0949c7cfb925"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,AA,tg:mmbdc:54,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/dfd8430e-f99e-5696-aeb3-7536e33f6cf9,object identifier,tg:mmbdc:54,record identifiers,MMB.A.1321,constructed titles,Waterrekening Antwerp Water Works,Dutch (language),Documenten,,,,,,,,,,,,,,,
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,e73_ConnectedSubjects,tg:mmbdc:54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh"",""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""resourceArk"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,e73_ConnectedSubjects,tg:mmbdc:54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::27863:1,"Cols, Alphonse",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols"",""ark:/83110/x0/0b9470b1-62f6-58c8-b439-1d2313456ecc""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/0b9470b1-62f6-58c8-b439-1d2313456ecc"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""resourceArk"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,e73_Copyrights,tg:mmbdc:54,,begindatum,,,,,,,,,1921,In Copyright,2036,,,,,,,,,,,,,,,,,,,,,,,,
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,e73_CreationTimeSpans,tg:mmbdc:54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921-01-19,,,
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,e73_MaterialRecords,tg:mmbdc:54,1,,,,,,,ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,tg:mmbdc:54_#1,"[{""resourceId"": ""ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2caae57-209f-404c-8b3c-15e13bec3050"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,AA,tg:mmbdc:86,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,object identifier,tg:mmbdc:86,record identifiers,MMB.A.1480,constructed titles,Rekeningen: Ereloon dr. Hertoghe,Dutch (language),Documenten,remarks,Nederlands,3 stuks,,,,,,,,,,,,
e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,e73_ConnectedSubjects,tg:mmbdc:86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::27863:1,"Cols, Alphonse",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols"",""ark:/83110/x0/0b9470b1-62f6-58c8-b439-1d2313456ecc""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/0b9470b1-62f6-58c8-b439-1d2313456ecc"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""resourceArk"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,e73_Copyrights,tg:mmbdc:86,,begindatum,,,,,,,,,1925,In Copyright,2040,,,,,,,,,,,,,,,,,,,,,,,,
e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,e73_CreationActors,tg:mmbdc:86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115285:1,"Hertoghe, Eugène",authors,,"dlod={""suggest"":[""/agents/people/12220399"",""au::115285"",""au::115285:1"",""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""Eugène Hertoghe"",""ark:/83110/x0/e0d587c2-0928-5c64-ad9f-ef780e3e7f40""],""name"":""Eugène Hertoghe"",""ark"":""ark:/83110/x0/e0d587c2-0928-5c64-ad9f-ef780e3e7f40"",""uri"":""/agents/people/12220399"",""id"":""au::115285:1"",""resourceArk"":""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,e73_CreationTimeSpans,tg:mmbdc:86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925-11-18,1927-11-20,,
e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,e73_MaterialRecords,tg:mmbdc:86,1,,,,,,,6dbbc865-b9ab-5c4c-9434-6758f0a4d740,tg:mmbdc:86_#1,"[{""resourceId"": ""6dbbc865-b9ab-5c4c-9434-6758f0a4d740"", ""ontologyProperty"": """", ""resourceXresourceId"": ""869db706-8da7-4d72-b63d-74e89f5877f5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
e529739d-7e84-5c53-abde-248c6c598675,AA,tg:mmbdc:139,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e529739d-7e84-5c53-abde-248c6c598675,object identifier,tg:mmbdc:139,record identifiers,MMB.A.2387,constructed titles,Visitekaartje Francis Kimbel,Dutch (language),Documenten,,,,,,,,,,,,,,,
e529739d-7e84-5c53-abde-248c6c598675,e73_ConnectedSubjects,tg:mmbdc:139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kimbel, Francis",,,,,,subjects (content of works),
e529739d-7e84-5c53-abde-248c6c598675,e73_Copyrights,tg:mmbdc:139,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
e529739d-7e84-5c53-abde-248c6c598675,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e529739d-7e84-5c53-abde-248c6c598675,e73_MaterialRecords,tg:mmbdc:139,1,,,,,,,24617713-e3c4-5f12-b314-aaa0bdb307bf,tg:mmbdc:139_#1,"[{""resourceId"": ""24617713-e3c4-5f12-b314-aaa0bdb307bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b8171d2e-22d2-4040-9838-fa8410dce187"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
e62350f0-770d-5285-99f2-35f119c5d7ab,AA,tg:mmbdc:28,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e62350f0-770d-5285-99f2-35f119c5d7ab,object identifier,tg:mmbdc:28,record identifiers,MMB.A.1224,constructed titles,Visitekaartje: Madame Emile Mayer,Dutch (language),Documenten,,,,,,,,,,,,,,,
e62350f0-770d-5285-99f2-35f119c5d7ab,e73_ConnectedSubjects,tg:mmbdc:28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh"",""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/17d7bada-dd9b-5869-b181-c1ce6de4eee1"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""resourceArk"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
e62350f0-770d-5285-99f2-35f119c5d7ab,e73_Copyrights,tg:mmbdc:28,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
e62350f0-770d-5285-99f2-35f119c5d7ab,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e62350f0-770d-5285-99f2-35f119c5d7ab,e73_MaterialRecords,tg:mmbdc:28,1,,,,,,,4061ffc7-e7f6-56f4-9831-a00c3db2e494,tg:mmbdc:28_#1,"[{""resourceId"": ""4061ffc7-e7f6-56f4-9831-a00c3db2e494"", ""ontologyProperty"": """", ""resourceXresourceId"": ""488f277d-a1f6-42f7-bc67-3843bfc8c321"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
e64ca066-a991-5290-85b8-b3ca6b3615c5,AA,tg:mmbdc:110,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e64ca066-a991-5290-85b8-b3ca6b3615c5,object identifier,tg:mmbdc:110,record identifiers,MMB.A.1614,constructed titles,Gebed tot Sint Jozef,Dutch (language),Documenten,,,,,,,,,,,,,,,
e64ca066-a991-5290-85b8-b3ca6b3615c5,e73_Copyrights,tg:mmbdc:110,,begindatum,,,,,,,,,1884,No Copyright - Public Domain Mark 1.0,1999,,,,,,,,,,,,,,,,,,,,,,,,
e64ca066-a991-5290-85b8-b3ca6b3615c5,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e64ca066-a991-5290-85b8-b3ca6b3615c5,e73_CreationTimeSpans,tg:mmbdc:110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884,,,
e64ca066-a991-5290-85b8-b3ca6b3615c5,e73_MaterialRecords,tg:mmbdc:110,1,,,,,,,a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,tg:mmbdc:110_#1,"[{""resourceId"": ""a689281c-ccfb-5b4d-b28c-f1bf3130c8ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f66b3e95-9e6f-4183-aa8a-3b12c5887739"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,AA,tg:mmbdc:108,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,object identifier,tg:mmbdc:108,record identifiers,MMB.A.1575,constructed titles,Ontvangstbewijs voor de levering van catalogi,Dutch (language),Documenten,,,,,,,,,,,,,,,
e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,e73_ConnectedSubjects,tg:mmbdc:108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::27863:1,"Cols, Alphonse",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols"",""ark:/83110/x0/0b9470b1-62f6-58c8-b439-1d2313456ecc""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/0b9470b1-62f6-58c8-b439-1d2313456ecc"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""resourceArk"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,e73_Copyrights,tg:mmbdc:108,,begindatum,,,,,,,,,1911,In Copyright,2026,,,,,,,,,,,,,,,,,,,,,,,,
e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,e73_CreationActors,tg:mmbdc:108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::37342:1,"Destrée, Joseph",authors,,"dlod={""suggest"":[""/agents/people/3995594"",""au::37342"",""au::37342:1"",""ark:/83110/x0/1a81d736-62aa-532f-96a3-c9f54b84749e"",""Joseph Destrée"",""ark:/83110/x0/de152d2e-39b0-539d-aa0e-e3ddc1df626c""],""name"":""Joseph Destrée"",""ark"":""ark:/83110/x0/de152d2e-39b0-539d-aa0e-e3ddc1df626c"",""uri"":""/agents/people/3995594"",""id"":""au::37342:1"",""resourceArk"":""ark:/83110/x0/1a81d736-62aa-532f-96a3-c9f54b84749e"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",,,,
e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,e73_CreationTimeSpans,tg:mmbdc:108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911-03-27,,,
e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,e73_MaterialRecords,tg:mmbdc:108,1,,,,,,,c32e2e17-6445-5129-9fa2-faf944ca4c3f,tg:mmbdc:108_#1,"[{""resourceId"": ""c32e2e17-6445-5129-9fa2-faf944ca4c3f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""22d4611f-231c-4eb8-901e-858503609807"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
e76e0866-39a5-5fff-969d-855d05005a4d,AA,tg:mmbdc:2,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e76e0866-39a5-5fff-969d-855d05005a4d,object identifier,tg:mmbdc:2,record identifiers,MMB.A.1190,constructed titles,Notitie: Geboortedatum Ghislaine Mayer van den Bergh,Dutch (language),Documenten,,,,,,,,,,,,,,,
e76e0866-39a5-5fff-969d-855d05005a4d,e73_ConnectedSubjects,tg:mmbdc:2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,au::115214:1,"Mayer van den Bergh, Ghislaine",,,,,,subjects (content of works),"dlod={""suggest"":[""/agents/people/12220359"",""au::115214"",""au::115214:1"",""ark:/83110/x0/623d6b47-9b97-5aad-ae38-98948f49f47b"",""Ghislaine Mayer van den Bergh"",""ark:/83110/x0/3897d69c-3a53-5aec-9f39-6e3eb7103be4""],""name"":""Ghislaine Mayer van den Bergh"",""ark"":""ark:/83110/x0/3897d69c-3a53-5aec-9f39-6e3eb7103be4"",""uri"":""/agents/people/12220359"",""id"":""au::115214:1"",""resourceArk"":""ark:/83110/x0/623d6b47-9b97-5aad-ae38-98948f49f47b"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}"
e76e0866-39a5-5fff-969d-855d05005a4d,e73_Copyrights,tg:mmbdc:2,,begindatum,,,,,,,,,,Copyright Undetermined,,,,,,,,,,,,,,,,,,,,,,,,,
e76e0866-39a5-5fff-969d-855d05005a4d,e73_CreationPlaces,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e76e0866-39a5-5fff-969d-855d05005a4d,e73_MaterialRecords,tg:mmbdc:2,1,,,,,,,b55f8960-5ee5-59fd-88f5-7a8c3c92e0b2,tg:mmbdc:2_#1,"[{""resourceId"": ""b55f8960-5ee5-59fd-88f5-7a8c3c92e0b2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""203d6b57-8e6a-482d-92d3-1afa5c888a56"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,
e89f431c-7364-5c4a-a845-96c43fbb2673,AA,tg:mmbdc:94,0,,,,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e89f431c-7364-5c4a-a845-96c43fbb2673,object identifier,tg:mmbdc:94,record identifiers,MMB.A.1515,constructed titles,Naamlijst: Patiënten Sint Henricusstichting,Dutch (language),Documenten,,,,,,,,,,,,,,,
e89f431c-7364-5c4a-a845-96c43fbb2673,e73_Copyrights,tg:mmbdc:94,,begindatum,,,,,,,,,1905,No Known Copyright,2020,,,,,,,,,,,,,,,,,,,,,,,,
e89f431c-7364-5c4a-a845-96c43fbb2673,e73_CreationPlaces,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
