ResourceID,mmb_id_mat,card,order,Acquisition Widget,Archive Widget,source_value,Dimension Value,Dimension Type,Dimension Measurement Unit,source_field,source_date,Restriction Type,Image URL,Image Manifest,Image Manifest Type,Image URL Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Object Type
d6a0a077-1ab3-5f47-a310-14e003d32cb5,tg:mmbdc:70_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,tg:mmbdc:70_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/2b3b7aff-3658-5709-b24b-f25dd3444095"",""uri"":""/repositories/15/archival_objects/20385199"",""id"":""isad:mmb:36"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,,e22_Dimensions,,,,281 x 218 mm,281,hoogte,millimeters,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,,e22_Dimensions,,,,281 x 218 mm,218,breedte,millimeters,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,tg:mmbdc:70_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/gLsXtTjE19Mj9NVvVZ9EKoyA,https://dams.antwerpen.be/iiif/gLsXtTjE19Mj9NVvVZ9EKoyA/manifest,DAMS Manifest,DAMS Image,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,tg:mmbdc:70_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:65_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d8d85fc0-9e54-535d-856e-db378422ab52,Doos A.XI,,financial records
d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/2b3b7aff-3658-5709-b24b-f25dd3444095"",""uri"":""/repositories/15/archival_objects/20385199"",""id"":""isad:mmb:36"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,,e22_Dimensions,,,,167 x 211 mm,167,hoogte,millimeters,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,,e22_Dimensions,,,,167 x 211 mm,211,breedte,millimeters,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/iB7RBgEIShKhdfardO1TzeVs,https://dams.antwerpen.be/iiif/iB7RBgEIShKhdfardO1TzeVs/manifest,DAMS Manifest,DAMS Image,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:165_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,"groot depot, kast 14",,programs (documents)
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,tg:mmbdc:165_#1,e22_Archives,1,,"dlod={""name"":""Balboekjes"",""ark"":""ark:/59511/x0/c1eda4ab-09b7-57cb-bd60-c7d7643b5e7d"",""uri"":""/repositories/15/archival_objects/20385207"",""id"":""isad:mmb:44"",""capacity"":""Balboekjes"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,,e22_Dimensions,,,,100 x 60 mm,100,hoogte,millimeters,,,,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,,e22_Dimensions,,,,100 x 60 mm,60,breedte,millimeters,,,,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,tg:mmbdc:165_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/f2Sc2lKN6NAWXYN9tTIrgfmM,https://dams.antwerpen.be/iiif/f2Sc2lKN6NAWXYN9tTIrgfmM/manifest,DAMS Manifest,DAMS Image,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,tg:mmbdc:165_#1,e22_UsageRestrictions,,,,,,,,begindatum,1895,permission required,,,,,,,,,,,
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:47_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d929c2ae-a8bc-50b3-ab2c-e7d620669d02,Doos A.IX,,scripts (documents)
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,tg:mmbdc:47_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,,e22_Dimensions,,,,268 x 197 mm,268,hoogte,millimeters,,,,,,,,,,,,,,
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,,e22_Dimensions,,,,268 x 197 mm,197,breedte,millimeters,,,,,,,,,,,,,,
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,tg:mmbdc:47_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/uiKRXBc7QulBXSRHOjnR68In,https://dams.antwerpen.be/iiif/uiKRXBc7QulBXSRHOjnR68In/manifest,DAMS Manifest,DAMS Image,,,,,,,
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,tg:mmbdc:47_#1,e22_UsageRestrictions,,,,,,,,begindatum,,permission required,,,,,,,,,,,
da27b447-e317-5c70-a413-a01ab52640c3,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:151_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/da27b447-e317-5c70-a413-a01ab52640c3,,,files (document groupings)
da27b447-e317-5c70-a413-a01ab52640c3,tg:mmbdc:151_#1,e22_Archives,1,,"dlod={""name"":""Inventaris 1909"",""ark"":""ark:/59511/x0/ebbece75-9796-5141-aac3-5dc1b65195e5"",""uri"":""/repositories/15/archival_objects/20385186"",""id"":""isad:mmb:23"",""capacity"":""Inventaris 1909"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
da27b447-e317-5c70-a413-a01ab52640c3,,e22_Dimensions,,,,268 x 412 mm,268,hoogte,millimeters,,,,,,,,,,,,,,
da27b447-e317-5c70-a413-a01ab52640c3,,e22_Dimensions,,,,268 x 412 mm,412,breedte,millimeters,,,,,,,,,,,,,,
da27b447-e317-5c70-a413-a01ab52640c3,tg:mmbdc:151_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/B2YnSDYJ7HUwdFj2XGi7Mhn6,https://dams.antwerpen.be/iiif/B2YnSDYJ7HUwdFj2XGi7Mhn6/manifest,DAMS Manifest,DAMS Image,,,,,,,
da27b447-e317-5c70-a413-a01ab52640c3,tg:mmbdc:151_#1,e22_UsageRestrictions,,,,,,,,begindatum,1909,permission required,,,,,,,,,,,
da93969a-9b2d-57cb-b7a5-a5095b55d562,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:92_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/da93969a-9b2d-57cb-b7a5-a5095b55d562,Doos A.XI,,financial records
da93969a-9b2d-57cb-b7a5-a5095b55d562,tg:mmbdc:92_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
da93969a-9b2d-57cb-b7a5-a5095b55d562,tg:mmbdc:92_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/2b3b7aff-3658-5709-b24b-f25dd3444095"",""uri"":""/repositories/15/archival_objects/20385199"",""id"":""isad:mmb:36"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
da93969a-9b2d-57cb-b7a5-a5095b55d562,,e22_Dimensions,,,,200 x 235 mm,200,hoogte,millimeters,,,,,,,,,,,,,,
da93969a-9b2d-57cb-b7a5-a5095b55d562,,e22_Dimensions,,,,200 x 235 mm,235,breedte,millimeters,,,,,,,,,,,,,,
da93969a-9b2d-57cb-b7a5-a5095b55d562,tg:mmbdc:92_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/F26jmTGANcluiPPuwB3bwpfu,https://dams.antwerpen.be/iiif/F26jmTGANcluiPPuwB3bwpfu/manifest,DAMS Manifest,DAMS Image,,,,,,,
da93969a-9b2d-57cb-b7a5-a5095b55d562,tg:mmbdc:92_#1,e22_UsageRestrictions,,,,,,,,begindatum,1905,permission required,,,,,,,,,,,
db466b6c-499e-5871-ae2f-7dab2a4de216,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:48_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/db466b6c-499e-5871-ae2f-7dab2a4de216,Doos A.IX,,postcards
db466b6c-499e-5871-ae2f-7dab2a4de216,tg:mmbdc:48_#1,e22_Archives,1,,"dlod={""name"":""Plannen, uitnodigingen, notities en documentatie"",""ark"":""ark:/59511/x0/fe7842a3-eadc-51b9-8a55-d802bf7460d6"",""uri"":""/repositories/15/archival_objects/20385177"",""id"":""isad:mmb:14"",""capacity"":""Plannen, uitnodigingen, notities en documentatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
db466b6c-499e-5871-ae2f-7dab2a4de216,,e22_Dimensions,,,,115 x 182 mm,115,hoogte,millimeters,,,,,,,,,,,,,,
db466b6c-499e-5871-ae2f-7dab2a4de216,,e22_Dimensions,,,,115 x 182 mm,182,breedte,millimeters,,,,,,,,,,,,,,
db466b6c-499e-5871-ae2f-7dab2a4de216,tg:mmbdc:48_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/J2ZPVWQTbepQmJxeaWBFQ2Md,https://dams.antwerpen.be/iiif/J2ZPVWQTbepQmJxeaWBFQ2Md/manifest,DAMS Manifest,DAMS Image,,,,,,,
db466b6c-499e-5871-ae2f-7dab2a4de216,tg:mmbdc:48_#1,e22_UsageRestrictions,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,
e207c16c-f087-5901-baf4-ea5791d0a1b3,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:51_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/e207c16c-f087-5901-baf4-ea5791d0a1b3,Doos A.IX,,clippings (information artifacts)
e207c16c-f087-5901-baf4-ea5791d0a1b3,tg:mmbdc:51_#1,e22_Archives,1,,"dlod={""name"":""Plannen, uitnodigingen, notities en documentatie"",""ark"":""ark:/59511/x0/fe7842a3-eadc-51b9-8a55-d802bf7460d6"",""uri"":""/repositories/15/archival_objects/20385177"",""id"":""isad:mmb:14"",""capacity"":""Plannen, uitnodigingen, notities en documentatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
e207c16c-f087-5901-baf4-ea5791d0a1b3,,e22_Dimensions,,,,41 x 77 mm,41,hoogte,millimeters,,,,,,,,,,,,,,
e207c16c-f087-5901-baf4-ea5791d0a1b3,,e22_Dimensions,,,,41 x 77 mm,77,breedte,millimeters,,,,,,,,,,,,,,
e207c16c-f087-5901-baf4-ea5791d0a1b3,tg:mmbdc:51_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/S2NFHTQedNSfpCHJsXN5e7BL,https://dams.antwerpen.be/iiif/S2NFHTQedNSfpCHJsXN5e7BL/manifest,DAMS Manifest,DAMS Image,,,,,,,
e207c16c-f087-5901-baf4-ea5791d0a1b3,tg:mmbdc:51_#1,e22_UsageRestrictions,,,,,,,,begindatum,1903,permission required,,,,,,,,,,,
e49f59a6-245b-5048-82a8-e7560fca7e6c,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:164_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/e49f59a6-245b-5048-82a8-e7560fca7e6c,,,testimonials
e49f59a6-245b-5048-82a8-e7560fca7e6c,tg:mmbdc:164_#1,e22_Archives,1,,"dlod={""name"":""Officiële documenten"",""ark"":""ark:/59511/x0/3dfc2778-8abf-5888-80cc-d4cf86d6b26e"",""uri"":""/repositories/15/archival_objects/20385203"",""id"":""isad:mmb:40"",""capacity"":""Officiële documenten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
e49f59a6-245b-5048-82a8-e7560fca7e6c,,e22_Dimensions,,,,447 x 324 mm,447,hoogte,millimeters,,,,,,,,,,,,,,
e49f59a6-245b-5048-82a8-e7560fca7e6c,,e22_Dimensions,,,,447 x 324 mm,324,breedte,millimeters,,,,,,,,,,,,,,
e49f59a6-245b-5048-82a8-e7560fca7e6c,tg:mmbdc:164_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/k2UMIoOvBcOmTl6orT2sXBgs,https://dams.antwerpen.be/iiif/k2UMIoOvBcOmTl6orT2sXBgs/manifest,DAMS Manifest,DAMS Image,,,,,,,
e49f59a6-245b-5048-82a8-e7560fca7e6c,tg:mmbdc:164_#1,e22_UsageRestrictions,,,,,,,,begindatum,1872,open,,,,,,,,,,,
e58f89be-da92-5234-adda-204c9b4ab038,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:153_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/e58f89be-da92-5234-adda-204c9b4ab038,Doos A.XIX,,files (document groupings)
e58f89be-da92-5234-adda-204c9b4ab038,tg:mmbdc:153_#1,e22_Archives,1,,"dlod={""name"":""Voorbereiding catalogus 1909-1911"",""ark"":""ark:/59511/x0/1f1498b8-4c34-5f33-af6a-8ef61de03d80"",""uri"":""/repositories/15/archival_objects/20385187"",""id"":""isad:mmb:24"",""capacity"":""Voorbereiding catalogus 1909-1911"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
e58f89be-da92-5234-adda-204c9b4ab038,,e22_Dimensions,,,,245 x 370 mm,245,hoogte,millimeters,,,,,,,,,,,,,,
e58f89be-da92-5234-adda-204c9b4ab038,,e22_Dimensions,,,,245 x 370 mm,370,breedte,millimeters,,,,,,,,,,,,,,
e58f89be-da92-5234-adda-204c9b4ab038,tg:mmbdc:153_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/X2FZ7O5iMWcBSBmFOci3iotk,https://dams.antwerpen.be/iiif/X2FZ7O5iMWcBSBmFOci3iotk/manifest,DAMS Manifest,DAMS Image,,,,,,,
e58f89be-da92-5234-adda-204c9b4ab038,tg:mmbdc:153_#1,e22_UsageRestrictions,,,,,,,,begindatum,1909,permission required,,,,,,,,,,,
e74e26e3-94de-55ef-ab62-8c1dc71facef,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:94_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/e74e26e3-94de-55ef-ab62-8c1dc71facef,Doos A.XI,,files (document groupings)
e74e26e3-94de-55ef-ab62-8c1dc71facef,tg:mmbdc:94_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
e74e26e3-94de-55ef-ab62-8c1dc71facef,tg:mmbdc:94_#1,e22_Archives,1,,"dlod={""name"":""Organisatie"",""ark"":""ark:/59511/x0/66345675-8bda-525b-93a5-90060a9cfb91"",""uri"":""/repositories/15/archival_objects/20385198"",""id"":""isad:mmb:35"",""capacity"":""Organisatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
e74e26e3-94de-55ef-ab62-8c1dc71facef,,e22_Dimensions,,,,276 x 214 mm,276,hoogte,millimeters,,,,,,,,,,,,,,
e74e26e3-94de-55ef-ab62-8c1dc71facef,,e22_Dimensions,,,,276 x 214 mm,214,breedte,millimeters,,,,,,,,,,,,,,
e74e26e3-94de-55ef-ab62-8c1dc71facef,tg:mmbdc:94_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/W8hXHWRdEVTPxmSMgzTPIZJ8,https://dams.antwerpen.be/iiif/W8hXHWRdEVTPxmSMgzTPIZJ8/manifest,DAMS Manifest,DAMS Image,,,,,,,
e74e26e3-94de-55ef-ab62-8c1dc71facef,tg:mmbdc:94_#1,e22_UsageRestrictions,,,,,,,,begindatum,1905,permission required,,,,,,,,,,,
ebfe480f-d47c-5e85-8e4b-a392f93b56c6,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:93_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ebfe480f-d47c-5e85-8e4b-a392f93b56c6,Doos A.XI,,files (document groupings)
ebfe480f-d47c-5e85-8e4b-a392f93b56c6,tg:mmbdc:93_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
ebfe480f-d47c-5e85-8e4b-a392f93b56c6,tg:mmbdc:93_#1,e22_Archives,1,,"dlod={""name"":""Organisatie"",""ark"":""ark:/59511/x0/66345675-8bda-525b-93a5-90060a9cfb91"",""uri"":""/repositories/15/archival_objects/20385198"",""id"":""isad:mmb:35"",""capacity"":""Organisatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
ebfe480f-d47c-5e85-8e4b-a392f93b56c6,,e22_Dimensions,,,,278 x 218 mm,278,hoogte,millimeters,,,,,,,,,,,,,,
ebfe480f-d47c-5e85-8e4b-a392f93b56c6,,e22_Dimensions,,,,278 x 218 mm,218,breedte,millimeters,,,,,,,,,,,,,,
ebfe480f-d47c-5e85-8e4b-a392f93b56c6,tg:mmbdc:93_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/a2ZjPgrbGlekifENUo2JZMFy,https://dams.antwerpen.be/iiif/a2ZjPgrbGlekifENUo2JZMFy/manifest,DAMS Manifest,DAMS Image,,,,,,,
ebfe480f-d47c-5e85-8e4b-a392f93b56c6,tg:mmbdc:93_#1,e22_UsageRestrictions,,,,,,,,begindatum,1916,permission required,,,,,,,,,,,
ec82374f-68ed-587e-89c7-8d657c97fad2,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:9_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ec82374f-68ed-587e-89c7-8d657c97fad2,Doos A.IX,,obituaries
ec82374f-68ed-587e-89c7-8d657c97fad2,tg:mmbdc:9_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door baron de Meester de Ravesteyn, 1981"",""ark"":""ark:/59511/x0/5a7a6648-1f85-5972-b3b4-98abb8c7106c"",""uri"":""/repositories/15/accessions/15048503"",""id"":""tr:mmb:5"",""date"":""1981-01-01"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
ec82374f-68ed-587e-89c7-8d657c97fad2,tg:mmbdc:9_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
ec82374f-68ed-587e-89c7-8d657c97fad2,,e22_Dimensions,,,,261 x 196 mm,261,hoogte,millimeters,,,,,,,,,,,,,,
ec82374f-68ed-587e-89c7-8d657c97fad2,,e22_Dimensions,,,,261 x 196 mm,196,breedte,millimeters,,,,,,,,,,,,,,
ec82374f-68ed-587e-89c7-8d657c97fad2,tg:mmbdc:9_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/K1gSWbTjXbPrdifGUkYkdDkt,https://dams.antwerpen.be/iiif/K1gSWbTjXbPrdifGUkYkdDkt/manifest,DAMS Manifest,DAMS Image,,,,,,,
ec82374f-68ed-587e-89c7-8d657c97fad2,tg:mmbdc:9_#1,e22_UsageRestrictions,,,,,,,,begindatum,1920,permission required,,,,,,,,,,,
edc08000-9da6-57c4-a4fc-8c14ebaafd1f,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:32_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/edc08000-9da6-57c4-a4fc-8c14ebaafd1f,Doos A.IX,,obituaries
edc08000-9da6-57c4-a4fc-8c14ebaafd1f,tg:mmbdc:32_#1,e22_Archives,1,,"dlod={""name"":""Familieberichten"",""ark"":""ark:/59511/x0/5967b833-75f7-50ed-b538-ee77f6d4d6f1"",""uri"":""/repositories/15/archival_objects/20385204"",""id"":""isad:mmb:41"",""capacity"":""Familieberichten"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
edc08000-9da6-57c4-a4fc-8c14ebaafd1f,,e22_Dimensions,,,,103 x 66 mm,103,hoogte,millimeters,,,,,,,,,,,,,,
edc08000-9da6-57c4-a4fc-8c14ebaafd1f,,e22_Dimensions,,,,103 x 66 mm,66,breedte,millimeters,,,,,,,,,,,,,,
edc08000-9da6-57c4-a4fc-8c14ebaafd1f,tg:mmbdc:32_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/U2G9NNgMmHwZBMAiGQUcOBhY,https://dams.antwerpen.be/iiif/U2G9NNgMmHwZBMAiGQUcOBhY/manifest,DAMS Manifest,DAMS Image,,,,,,,
edc08000-9da6-57c4-a4fc-8c14ebaafd1f,tg:mmbdc:32_#1,e22_UsageRestrictions,,,,,,,,begindatum,1901,permission required,,,,,,,,,,,
f0dd8933-0aa8-5ee4-9b3c-de811759b4fd,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:73_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/f0dd8933-0aa8-5ee4-9b3c-de811759b4fd,Doos A.XI,,financial records
f0dd8933-0aa8-5ee4-9b3c-de811759b4fd,tg:mmbdc:73_#1,e22_Acquisitions,1,"dlod={""name"":""schenking door Baudouin Cols, onbekende datum voor 1974"",""ark"":""ark:/59511/x0/16220524-a9f5-5783-8736-e08c7def502a"",""uri"":""/repositories/15/accessions/15048501"",""id"":""tr:mmb:3"",""date"":""9999-12-31"",""granter"":""Baudouin Cols"",""isCapacity"":false,""orgID"":""mmb"",""suggestType"":""accessions""}",,,,,,,,,,,,,,,,,,,
f0dd8933-0aa8-5ee4-9b3c-de811759b4fd,tg:mmbdc:73_#1,e22_Archives,1,,"dlod={""name"":""Financiële dossiers"",""ark"":""ark:/59511/x0/2b3b7aff-3658-5709-b24b-f25dd3444095"",""uri"":""/repositories/15/archival_objects/20385199"",""id"":""isad:mmb:36"",""capacity"":""Financiële dossiers"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
f0dd8933-0aa8-5ee4-9b3c-de811759b4fd,,e22_Dimensions,,,,242 x 215 mm,242,hoogte,millimeters,,,,,,,,,,,,,,
f0dd8933-0aa8-5ee4-9b3c-de811759b4fd,,e22_Dimensions,,,,242 x 215 mm,215,breedte,millimeters,,,,,,,,,,,,,,
f0dd8933-0aa8-5ee4-9b3c-de811759b4fd,tg:mmbdc:73_#1,e22_Images,1,,,,,,,,,,https://dams.antwerpen.be/asset/yqaiTH6PYWKRXBGUX8qo22UR,https://dams.antwerpen.be/iiif/yqaiTH6PYWKRXBGUX8qo22UR/manifest,DAMS Manifest,DAMS Image,,,,,,,
f0dd8933-0aa8-5ee4-9b3c-de811759b4fd,tg:mmbdc:73_#1,e22_UsageRestrictions,,,,,,,,begindatum,1905,permission required,,,,,,,,,,,
f2b51134-d1c1-5f3d-bab2-1e3839410334,,AA,0,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:119_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/f2b51134-d1c1-5f3d-bab2-1e3839410334,Doos A.XII,,files (document groupings)
f2b51134-d1c1-5f3d-bab2-1e3839410334,tg:mmbdc:119_#1,e22_Archives,1,,"dlod={""name"":""Plannen, uitnodigingen, notities en documentatie"",""ark"":""ark:/59511/x0/fe7842a3-eadc-51b9-8a55-d802bf7460d6"",""uri"":""/repositories/15/archival_objects/20385177"",""id"":""isad:mmb:14"",""capacity"":""Plannen, uitnodigingen, notities en documentatie"",""isCapacity"":true,""orgID"":""mmb"",""suggestType"":""archiveobject""}",,,,,,,,,,,,,,,,,,
f2b51134-d1c1-5f3d-bab2-1e3839410334,,e22_Dimensions,,,,44 x 61 mm,44,hoogte,millimeters,,,,,,,,,,,,,,
f2b51134-d1c1-5f3d-bab2-1e3839410334,,e22_Dimensions,,,,44 x 61 mm,61,breedte,millimeters,,,,,,,,,,,,,,
